model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
EleutherAI/pythia-160m,The capital of France is,7,351,od,False,False,False,False,True,True,5.0,-0.01237577199935913,-0.015304483473300934,0.0,19.027603149414062,1.0,True,False,0.3438238501548767
EleutherAI/pythia-160m,The capital of France is,7,359, we,False,False,False,False,False,False,1273.0,-0.08385145664215088,-0.11114750802516937,0.0,32.38072967529297,1.0,True,False,0.2921333611011505
EleutherAI/pythia-160m,The capital of France is,7,369, was,False,False,False,False,False,False,703.0,-0.06862306594848633,-0.0885339230298996,0.0,35.01516342163086,1.0,True,False,0.2522128224372864
EleutherAI/pythia-160m,The capital of France is,7,389, com,True,False,False,True,True,True,1.0,0.008652031421661377,0.010224077850580215,1.807917594909668,15.192082405090332,1.0,True,False,0.3241788446903229
EleutherAI/pythia-160m,The capital of France is,7,398,ers,False,False,False,False,False,False,487.0,-0.06498754024505615,-0.086955226957798,0.0,25.05887794494629,1.0,True,False,0.3766348659992218
EleutherAI/pythia-160m,The capital of France is,7,416, R,False,False,False,False,False,False,327.0,-0.05497509241104126,-0.0701325461268425,0.0,28.89988899230957,1.0,True,False,0.2701759934425354
EleutherAI/pythia-160m,The capital of France is,7,419, ha,False,False,False,False,False,False,61.0,-0.03675562143325806,-0.04585854336619377,0.0,24.383127212524414,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The capital of France is,7,451,ial,False,False,False,False,False,False,5801.0,-0.11430197954177856,-0.16335180401802063,0.0,31.298816680908203,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The capital of France is,7,494,able,False,False,False,False,False,False,655.0,-0.06452786922454834,-0.08695939183235168,0.0,24.629409790039062,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The capital of France is,7,495, 3,False,False,False,False,False,False,290.0,-0.05454552173614502,-0.0687790960073471,0.0,32.54288101196289,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The capital of France is,7,528,ous,False,False,False,False,False,False,632.0,-0.06557363271713257,-0.08768508583307266,0.0,25.526308059692383,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The capital of France is,7,598, up,False,False,False,False,False,False,16.0,-0.021882712841033936,-0.02693016268312931,0.0,20.863134384155273,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The capital of France is,7,606,ang,False,False,False,False,False,False,8112.0,-0.12219226360321045,-0.17509825527668,0.0,34.417030334472656,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The capital of France is,7,609,are,False,False,False,False,False,False,3722.0,-0.10600554943084717,-0.14730626344680786,0.0,33.1954231262207,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The capital of France is,7,684,ates,False,False,False,False,False,False,3550.0,-0.09544867277145386,-0.13332051038742065,0.0,30.84038734436035,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The capital of France is,7,695,ric,False,False,False,False,False,False,2611.0,-0.0895034670829773,-0.12403210252523422,0.0,29.51753044128418,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The capital of France is,7,720,ject,False,False,False,False,False,False,5976.0,-0.11010885238647461,-0.15632638335227966,0.0,32.84910583496094,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The capital of France is,7,723,ings,False,False,False,False,False,False,12901.0,-0.1332501769065857,-0.20055493712425232,0.0,30.494165420532227,1.0,True,False,0.40382272005081177
EleutherAI/pythia-160m,The capital of France is,7,778, may,False,False,False,False,False,False,302.0,-0.0581585168838501,-0.07414625585079193,0.0,30.861478805541992,1.0,True,False,0.2620701491832733
EleutherAI/pythia-160m,The capital of France is,7,807, year,False,False,False,True,True,True,3.0,-0.007206141948699951,-0.00875900313258171,0.0,18.287988662719727,1.0,True,False,0.26806432008743286
EleutherAI/pythia-160m,The capital of France is,7,864,hen,False,False,False,False,False,False,1650.0,-0.08025676012039185,-0.10948031395673752,0.0,29.111448287963867,1.0,True,False,0.34600767493247986
EleutherAI/pythia-160m,The capital of France is,7,883,11,False,False,False,False,False,False,10053.0,-0.12957864999771118,-0.1805909126996994,0.0,51.285030364990234,1.0,True,False,0.18946771323680878
EleutherAI/pythia-160m,The capital of France is,7,888,ident,False,False,False,False,False,False,8997.0,-0.12306332588195801,-0.17653760313987732,0.0,37.92128372192383,1.0,True,False,0.3237609565258026
EleutherAI/pythia-160m,The capital of France is,7,896, back,True,False,False,True,True,True,1.0,0.01042848825454712,0.012458967044949532,1.6547574996948242,15.345242500305176,1.0,True,False,0.28798651695251465
EleutherAI/pythia-160m,The capital of France is,7,927, includ,False,False,False,False,False,False,852.0,-0.07383030652999878,-0.09656045585870743,0.0,32.74065399169922,1.0,True,False,0.30799153447151184
EleutherAI/pythia-160m,The capital of France is,7,977,other,False,False,False,False,False,False,3427.0,-0.10360044240951538,-0.14389733970165253,0.0,38.27287673950195,1.0,True,False,0.295927494764328
EleutherAI/pythia-160m,The capital of France is,7,1002, produ,False,False,False,False,False,False,1736.0,-0.08337372541427612,-0.11011534184217453,0.0,36.412044525146484,1.0,True,False,0.2867116928100586
EleutherAI/pythia-160m,The capital of France is,7,1052, 200,False,False,False,False,False,False,780.0,-0.0679427981376648,-0.08716648817062378,0.0,38.25172805786133,1.0,True,False,0.15573589503765106
EleutherAI/pythia-160m,The capital of France is,7,1077, very,True,False,False,True,True,True,1.0,0.012506246566772461,0.014529678039252758,3.732706069946289,13.267293930053711,1.0,True,False,0.23920641839504242
EleutherAI/pythia-160m,The capital of France is,7,1080,ator,False,False,False,False,False,False,495.0,-0.06274241209030151,-0.08279193937778473,0.0,26.484338760375977,1.0,True,False,0.3369138836860657
EleutherAI/pythia-160m,The capital of France is,7,1104,ients,False,False,False,False,False,False,22922.0,-0.15772706270217896,-0.24408704042434692,0.0,36.41144561767578,1.0,True,False,0.37804409861564636
EleutherAI/pythia-160m,The capital of France is,7,1123,ave,False,False,False,False,False,False,3008.0,-0.0987045168876648,-0.13724501430988312,0.0,31.088117599487305,1.0,True,False,0.34136632084846497
EleutherAI/pythia-160m,The capital of France is,7,1138,""">",False,False,False,False,False,False,11370.0,-0.1323961615562439,-0.18918153643608093,0.0,40.61202621459961,1.0,True,False,0.272743284702301
EleutherAI/pythia-160m,The capital of France is,7,1140, tra,False,False,False,False,True,True,4.0,-0.011345326900482178,-0.01370821800082922,0.0,19.46478843688965,1.0,True,False,0.3225400149822235
EleutherAI/pythia-160m,The capital of France is,7,1149, gu,True,False,False,True,True,True,1.0,0.00922238826751709,0.01088997907936573,2.0206985473632812,14.979301452636719,1.0,True,False,0.3187485933303833
EleutherAI/pythia-160m,The capital of France is,7,1185, dire,False,False,False,False,False,False,1147.0,-0.07802486419677734,-0.10347316414117813,0.0,32.665428161621094,1.0,True,False,0.3393056392669678
EleutherAI/pythia-160m,The capital of France is,7,1219, Al,False,False,False,False,False,False,82.0,-0.0348057746887207,-0.04324312508106232,0.0,25.083507537841797,1.0,True,False,0.2817581295967102
EleutherAI/pythia-160m,The capital of France is,7,1223, while,False,False,False,False,False,False,146.0,-0.04912680387496948,-0.06258025765419006,0.0,28.83184814453125,1.0,True,False,0.2684856355190277
EleutherAI/pythia-160m,The capital of France is,7,1239, read,False,False,False,True,True,True,3.0,-0.00958251953125,-0.011681390926241875,0.0,18.631690979003906,1.0,True,False,0.2907528579235077
EleutherAI/pythia-160m,The capital of France is,7,1251,ng,False,False,False,False,False,False,10790.0,-0.12863898277282715,-0.18609069287776947,0.0,36.40006637573242,1.0,True,False,0.3534139096736908
EleutherAI/pythia-160m,The capital of France is,7,1427,ulation,False,False,False,False,False,False,6203.0,-0.11387115716934204,-0.16081814467906952,0.0,34.7800407409668,1.0,True,False,0.27753791213035583
EleutherAI/pythia-160m,The capital of France is,7,1434,acter,False,False,False,False,False,False,3338.0,-0.09741455316543579,-0.1361372470855713,0.0,32.265533447265625,1.0,True,False,0.34446418285369873
EleutherAI/pythia-160m,The capital of France is,7,1450,::,False,False,False,False,False,False,218.0,-0.05446040630340576,-0.07122629880905151,0.0,24.789987564086914,1.0,True,False,0.3603542149066925
EleutherAI/pythia-160m,The capital of France is,7,1453, control,False,False,False,True,True,True,2.0,-0.0005128979682922363,-0.0006219361675903201,0.0,17.08121109008789,1.0,True,False,0.26845118403434753
EleutherAI/pythia-160m,The capital of France is,7,1460, pur,True,False,False,True,True,True,1.0,0.008565962314605713,0.010143899358808994,1.7703580856323242,15.229641914367676,1.0,True,False,0.3307362496852875
EleutherAI/pythia-160m,The capital of France is,7,1525,99,False,False,False,False,False,False,6627.0,-0.11806881427764893,-0.16336911916732788,0.0,45.075252532958984,1.0,True,False,0.21338318288326263
EleutherAI/pythia-160m,The capital of France is,7,1546,ural,False,False,False,False,False,False,1463.0,-0.08149641752243042,-0.1111929789185524,0.0,28.146711349487305,1.0,True,False,0.3620150685310364
EleutherAI/pythia-160m,The capital of France is,7,1592,fer,False,False,False,False,False,False,3514.0,-0.09864693880081177,-0.13760335743427277,0.0,32.17066192626953,1.0,True,False,0.3578009605407715
EleutherAI/pythia-160m,The capital of France is,7,1603,}(,False,False,False,False,False,False,9022.0,-0.12691175937652588,-0.17954584956169128,0.0,45.19426345825195,1.0,True,False,0.2042873352766037
EleutherAI/pythia-160m,The capital of France is,7,1710,gram,False,False,False,False,False,False,2427.0,-0.09213191270828247,-0.12684258818626404,0.0,30.41072654724121,1.0,True,False,0.34902554750442505
EleutherAI/pythia-160m,The capital of France is,7,1740, four,False,False,False,False,False,True,9.0,-0.004579663276672363,-0.00547145726159215,0.0,21.993244171142578,1.0,True,False,0.15380823612213135
EleutherAI/pythia-160m,The capital of France is,7,1751,ene,False,False,False,False,False,False,3380.0,-0.09916818141937256,-0.1386428028345108,0.0,30.37724494934082,1.0,True,False,0.36605939269065857
EleutherAI/pythia-160m,The capital of France is,7,1768,bs,False,False,False,False,False,False,1396.0,-0.0800982117652893,-0.1086738109588623,0.0,28.422964096069336,1.0,True,False,0.3650358021259308
EleutherAI/pythia-160m,The capital of France is,7,1779,Ch,False,False,False,False,False,False,14363.0,-0.14201593399047852,-0.20381848514080048,0.0,46.90952682495117,1.0,True,False,0.2731393277645111
EleutherAI/pythia-160m,The capital of France is,7,1788,lection,False,False,False,False,False,False,5978.0,-0.10577726364135742,-0.15059702098369598,0.0,33.361534118652344,1.0,True,False,0.34281858801841736
EleutherAI/pythia-160m,The capital of France is,7,1813,icro,False,False,False,False,False,False,7655.0,-0.12128633260726929,-0.17428520321846008,0.0,35.351112365722656,1.0,True,False,0.3526608645915985
EleutherAI/pythia-160m,The capital of France is,11,60,[,True,False,False,True,True,True,1.0,0.10903787612915039,0.03350559249520302,14.966160774230957,2.033838987350464,1.0,True,False,0.29876264929771423
EleutherAI/pythia-160m,The capital of France is,11,75,j,True,False,False,True,True,True,1.0,0.10471081733703613,0.03258645907044411,13.560972213745117,3.4390275478363037,1.0,True,False,0.3013487458229065
EleutherAI/pythia-160m,The capital of France is,11,80,o,True,False,False,True,True,True,1.0,0.1793231964111328,0.05502033978700638,14.395402908325195,2.6045970916748047,1.0,True,False,0.35200831294059753
EleutherAI/pythia-160m,The capital of France is,11,81,p,True,False,False,True,True,True,1.0,0.11718153953552246,0.03629368543624878,14.180784225463867,2.8192152976989746,1.0,True,False,0.3245663642883301
EleutherAI/pythia-160m,The capital of France is,11,264,ed,True,False,False,True,True,True,1.0,0.200850248336792,0.06075930967926979,15.19558048248291,1.8044198751449585,1.0,True,False,0.3832164406776428
EleutherAI/pythia-160m,The capital of France is,11,268, p,True,False,False,True,True,True,1.0,0.11600255966186523,0.03598394989967346,15.220346450805664,1.779653549194336,1.0,True,False,0.2971888482570648
EleutherAI/pythia-160m,The capital of France is,11,270, b,True,False,False,True,True,True,1.0,0.11243104934692383,0.03500660881400108,15.430928230285645,1.5690720081329346,1.0,True,False,0.2852404713630676
EleutherAI/pythia-160m,The capital of France is,11,324,ad,True,False,False,True,True,True,1.0,0.12474751472473145,0.03847398981451988,13.95234203338623,3.0476577281951904,1.0,True,False,0.3336738049983978
EleutherAI/pythia-160m,The capital of France is,11,351,od,True,False,False,True,True,True,1.0,0.14637422561645508,0.04507005587220192,13.900542259216309,3.0994579792022705,1.0,True,False,0.3438238501548767
EleutherAI/pythia-160m,The capital of France is,11,359, we,True,False,False,True,True,True,1.0,0.11546468734741211,0.03560178354382515,14.78736686706543,2.212632894515991,1.0,True,False,0.2921333611011505
EleutherAI/pythia-160m,The capital of France is,11,369, was,True,False,False,True,True,True,1.0,0.08236861228942871,0.025641687214374542,14.887872695922852,2.1121268272399902,1.0,True,False,0.2522128224372864
EleutherAI/pythia-160m,The capital of France is,11,389, com,True,False,False,True,True,True,1.0,0.1548292636871338,0.04775916785001755,14.674402236938477,2.3255975246429443,1.0,True,False,0.3241788446903229
EleutherAI/pythia-160m,The capital of France is,11,398,ers,True,False,False,True,True,True,1.0,0.14578533172607422,0.04428107291460037,14.69101333618164,2.3089864253997803,1.0,True,False,0.3766348659992218
EleutherAI/pythia-160m,The capital of France is,11,416, R,True,False,False,True,True,True,1.0,0.10707736015319824,0.03331782668828964,15.66348934173584,1.3365108966827393,1.0,True,False,0.2701759934425354
EleutherAI/pythia-160m,The capital of France is,11,419, ha,True,False,False,True,True,True,1.0,0.1657426357269287,0.051226694136857986,15.161969184875488,1.8380311727523804,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The capital of France is,11,451,ial,True,False,False,True,True,True,1.0,0.15553641319274902,0.04741634801030159,14.441547393798828,2.5584523677825928,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The capital of France is,11,494,able,True,False,False,True,True,True,1.0,0.151686429977417,0.04604269936680794,14.776103973388672,2.223896026611328,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The capital of France is,11,495, 3,True,False,False,True,True,True,1.0,0.03479290008544922,0.01090878713876009,15.206119537353516,1.7938809394836426,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The capital of France is,11,528,ous,True,False,False,True,True,True,1.0,0.14304637908935547,0.043598297983407974,14.964569091796875,2.035430431365967,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The capital of France is,11,598, up,True,False,False,True,True,True,1.0,0.14627766609191895,0.04483252763748169,15.794478416442871,1.205521583557129,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The capital of France is,11,606,ang,True,False,False,True,True,True,1.0,0.14092016220092773,0.04338327422738075,13.81084156036377,3.1891586780548096,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The capital of France is,11,609,are,True,False,False,True,True,True,1.0,0.15941739082336426,0.04908306896686554,13.931756019592285,3.068243980407715,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The capital of France is,11,684,ates,True,False,False,True,True,True,1.0,0.11103630065917969,0.03408481553196907,13.834596633911133,3.165403366088867,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The capital of France is,11,695,ric,True,False,False,True,True,True,1.0,0.13912677764892578,0.042847272008657455,13.925288200378418,3.074712038040161,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The capital of France is,11,720,ject,True,False,False,True,True,True,1.0,0.1532573699951172,0.047363732010126114,12.906121253967285,4.093878746032715,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The capital of France is,11,723,ings,True,False,False,True,True,True,1.0,0.21328043937683105,0.06421324610710144,15.008234977722168,1.9917651414871216,1.0,True,False,0.40382272005081177
EleutherAI/pythia-160m,The capital of France is,11,778, may,True,False,False,True,True,True,1.0,0.06220269203186035,0.019279977306723595,14.58837604522705,2.41162371635437,1.0,True,False,0.2620701491832733
EleutherAI/pythia-160m,The capital of France is,11,807, year,True,False,False,True,True,True,1.0,0.1105959415435791,0.03405517712235451,15.06872272491455,1.9312769174575806,1.0,True,False,0.26806432008743286
EleutherAI/pythia-160m,The capital of France is,11,864,hen,True,False,False,True,True,True,1.0,0.11829376220703125,0.03633945807814598,13.773575782775879,3.226424217224121,1.0,True,False,0.34600767493247986
EleutherAI/pythia-160m,The capital of France is,11,883,11,True,False,False,True,True,True,1.0,0.053641557693481445,0.01698276214301586,11.66181755065918,5.338181972503662,1.0,True,False,0.18946771323680878
EleutherAI/pythia-160m,The capital of France is,11,888,ident,True,False,False,True,True,True,1.0,0.13701629638671875,0.04264076054096222,12.424825668334961,4.575174808502197,1.0,True,False,0.3237609565258026
EleutherAI/pythia-160m,The capital of France is,11,896, back,True,False,False,True,True,True,1.0,0.13934946060180664,0.04253802448511124,15.55604362487793,1.4439566135406494,1.0,True,False,0.28798651695251465
EleutherAI/pythia-160m,The capital of France is,11,927, includ,True,False,False,True,True,True,1.0,0.11909747123718262,0.037129852920770645,14.296276092529297,2.703723669052124,1.0,True,False,0.30799153447151184
EleutherAI/pythia-160m,The capital of France is,11,977,other,True,False,False,True,True,True,1.0,0.0836343765258789,0.02573433704674244,13.143572807312012,3.8564271926879883,1.0,True,False,0.295927494764328
EleutherAI/pythia-160m,The capital of France is,11,1002, produ,True,False,False,True,True,True,1.0,0.1132817268371582,0.035526882857084274,13.435044288635254,3.564955711364746,1.0,True,False,0.2867116928100586
EleutherAI/pythia-160m,The capital of France is,11,1052, 200,True,False,False,True,True,True,1.0,0.04158663749694824,0.01310261245816946,14.629084587097168,2.370915651321411,1.0,True,False,0.15573589503765106
EleutherAI/pythia-160m,The capital of France is,11,1077, very,True,False,False,True,True,True,1.0,0.0902552604675293,0.027979781851172447,15.980949401855469,1.0190505981445312,1.0,True,False,0.23920641839504242
EleutherAI/pythia-160m,The capital of France is,11,1080,ator,True,False,False,True,True,True,1.0,0.09457802772521973,0.029099399223923683,13.894033432006836,3.1059670448303223,1.0,True,False,0.3369138836860657
EleutherAI/pythia-160m,The capital of France is,11,1104,ients,True,False,False,True,True,True,1.0,0.1282825469970703,0.039574578404426575,12.437700271606445,4.562300205230713,1.0,True,False,0.37804409861564636
EleutherAI/pythia-160m,The capital of France is,11,1123,ave,True,False,False,True,True,True,1.0,0.11558890342712402,0.03558884188532829,13.60521125793457,3.3947885036468506,1.0,True,False,0.34136632084846497
EleutherAI/pythia-160m,The capital of France is,11,1138,""">",True,False,False,True,True,True,1.0,0.0783228874206543,0.02440137416124344,13.06037425994873,3.9396257400512695,1.0,True,False,0.272743284702301
EleutherAI/pythia-160m,The capital of France is,11,1140, tra,True,False,False,True,True,True,1.0,0.16919708251953125,0.052330516278743744,14.920159339904785,2.0798404216766357,1.0,True,False,0.3225400149822235
EleutherAI/pythia-160m,The capital of France is,11,1149, gu,True,False,False,True,True,True,1.0,0.14790129661560059,0.04587714374065399,14.538973808288574,2.461026430130005,1.0,True,False,0.3187485933303833
EleutherAI/pythia-160m,The capital of France is,11,1185, dire,True,False,False,True,True,True,1.0,0.19744348526000977,0.0610167495906353,14.621086120605469,2.3789138793945312,1.0,True,False,0.3393056392669678
EleutherAI/pythia-160m,The capital of France is,11,1219, Al,True,False,False,True,True,True,1.0,0.10092711448669434,0.031482625752687454,15.049844741821289,1.9501556158065796,1.0,True,False,0.2817581295967102
EleutherAI/pythia-160m,The capital of France is,11,1223, while,True,False,False,True,True,True,1.0,0.0742044448852539,0.022774171084165573,14.985715866088867,2.014284372329712,1.0,True,False,0.2684856355190277
EleutherAI/pythia-160m,The capital of France is,11,1239, read,True,False,False,True,True,True,1.0,0.11131072044372559,0.03412749618291855,15.627493858337402,1.372506022453308,1.0,True,False,0.2907528579235077
EleutherAI/pythia-160m,The capital of France is,11,1251,ng,True,False,False,True,True,True,1.0,0.15850329399108887,0.04883526265621185,13.800957679748535,3.1990420818328857,1.0,True,False,0.3534139096736908
EleutherAI/pythia-160m,The capital of France is,11,1427,ulation,True,False,False,True,True,True,1.0,0.08441519737243652,0.02618190459907055,12.722198486328125,4.277801990509033,1.0,True,False,0.27753791213035583
EleutherAI/pythia-160m,The capital of France is,11,1434,acter,True,False,False,True,True,True,1.0,0.15673422813415527,0.048807233572006226,11.765616416931152,5.234383583068848,1.0,True,False,0.34446418285369873
EleutherAI/pythia-160m,The capital of France is,11,1450,::,True,False,False,True,True,True,1.0,0.15243792533874512,0.04666738212108612,14.486114501953125,2.513885259628296,1.0,True,False,0.3603542149066925
EleutherAI/pythia-160m,The capital of France is,11,1453, control,True,False,False,True,True,True,1.0,0.10309028625488281,0.03154071792960167,15.052945137023926,1.9470547437667847,1.0,True,False,0.26845118403434753
EleutherAI/pythia-160m,The capital of France is,11,1460, pur,True,False,False,True,True,True,1.0,0.1750013828277588,0.05401453748345375,14.90494155883789,2.095057964324951,1.0,True,False,0.3307362496852875
EleutherAI/pythia-160m,The capital of France is,11,1525,99,True,False,False,True,True,True,1.0,0.06361746788024902,0.020092405378818512,11.483338356018066,5.516661643981934,1.0,True,False,0.21338318288326263
EleutherAI/pythia-160m,The capital of France is,11,1546,ural,True,False,False,True,True,True,1.0,0.11834549903869629,0.03632528707385063,13.861364364624023,3.1386358737945557,1.0,True,False,0.3620150685310364
EleutherAI/pythia-160m,The capital of France is,11,1592,fer,True,False,False,True,True,True,1.0,0.1761007308959961,0.05418875813484192,13.58368968963623,3.4163103103637695,1.0,True,False,0.3578009605407715
EleutherAI/pythia-160m,The capital of France is,11,1603,}(,True,False,False,True,True,True,1.0,0.04449462890625,0.014109509997069836,8.501230239868164,8.498769760131836,1.0,True,False,0.2042873352766037
EleutherAI/pythia-160m,The capital of France is,11,1710,gram,True,False,False,True,True,True,1.0,0.1157999038696289,0.03567441925406456,13.678643226623535,3.321357011795044,1.0,True,False,0.34902554750442505
EleutherAI/pythia-160m,The capital of France is,11,1740, four,True,False,False,True,True,True,1.0,0.024510860443115234,0.007626825477927923,15.159762382507324,1.8402373790740967,1.0,True,False,0.15380823612213135
EleutherAI/pythia-160m,The capital of France is,11,1751,ene,True,False,False,True,True,True,1.0,0.1487724781036377,0.04565577208995819,14.087067604064941,2.9129321575164795,1.0,True,False,0.36605939269065857
EleutherAI/pythia-160m,The capital of France is,11,1768,bs,True,False,False,True,True,True,1.0,0.19082951545715332,0.05866621062159538,13.866883277893066,3.1331169605255127,1.0,True,False,0.3650358021259308
EleutherAI/pythia-160m,The capital of France is,11,1779,Ch,True,False,False,True,True,True,1.0,0.05948185920715332,0.018710633739829063,10.252920150756836,6.747079372406006,1.0,True,False,0.2731393277645111
EleutherAI/pythia-160m,The capital of France is,11,1788,lection,True,False,False,True,True,True,1.0,0.10520029067993164,0.03276699408888817,12.00412654876709,4.99587345123291,1.0,True,False,0.34281858801841736
EleutherAI/pythia-160m,The capital of France is,11,1813,icro,True,False,False,True,True,True,1.0,0.16487455368041992,0.051312148571014404,11.840618133544922,5.15938138961792,1.0,True,False,0.3526608645915985
EleutherAI/pythia-160m,The quick brown fox,0,60,[,False,False,False,False,False,False,43.0,-0.034377336502075195,-0.03401291370391846,0.0,22.169401168823242,1.0,True,False,0.29876264929771423
EleutherAI/pythia-160m,The quick brown fox,0,75,j,False,False,False,False,False,False,115.0,-0.04526638984680176,-0.04488310217857361,0.0,25.43720245361328,1.0,True,False,0.3013487458229065
EleutherAI/pythia-160m,The quick brown fox,0,80,o,False,False,False,False,False,False,138.0,-0.04849797487258911,-0.048688847571611404,0.0,23.986818313598633,1.0,True,False,0.35200831294059753
EleutherAI/pythia-160m,The quick brown fox,0,81,p,False,False,False,False,False,True,8.0,-0.01590561866760254,-0.015313379466533661,0.0,20.085140228271484,1.0,True,False,0.3245663642883301
EleutherAI/pythia-160m,The quick brown fox,0,264,ed,True,False,False,True,True,True,1.0,0.015244364738464355,0.014420276507735252,2.324525833129883,14.675474166870117,1.0,True,False,0.3832164406776428
EleutherAI/pythia-160m,The quick brown fox,0,268, p,False,False,False,False,False,False,19.0,-0.0337519645690918,-0.032622020691633224,0.0,24.463428497314453,1.0,True,False,0.2971888482570648
EleutherAI/pythia-160m,The quick brown fox,0,270, b,False,False,False,False,False,False,305.0,-0.06422162055969238,-0.06372314691543579,0.0,31.910282135009766,1.0,True,False,0.2852404713630676
EleutherAI/pythia-160m,The quick brown fox,0,324,ad,False,False,False,False,False,False,18980.0,-0.1399850845336914,-0.15360811352729797,0.0,37.24618911743164,1.0,True,False,0.3336738049983978
EleutherAI/pythia-160m,The quick brown fox,0,351,od,False,False,False,False,False,False,65.0,-0.04334759712219238,-0.04312165826559067,0.0,23.7391414642334,1.0,True,False,0.3438238501548767
EleutherAI/pythia-160m,The quick brown fox,0,359, we,False,False,False,False,True,True,4.0,-0.01312255859375,-0.012502596713602543,0.0,20.88657569885254,1.0,True,False,0.2921333611011505
EleutherAI/pythia-160m,The quick brown fox,0,369, was,False,False,False,False,False,False,16.0,-0.02488541603088379,-0.023912588134407997,0.0,22.636810302734375,1.0,True,False,0.2522128224372864
EleutherAI/pythia-160m,The quick brown fox,0,389, com,False,False,False,True,True,True,2.0,-0.002858400344848633,-0.002691807923838496,0.0,17.57785987854004,1.0,True,False,0.3241788446903229
EleutherAI/pythia-160m,The quick brown fox,0,398,ers,False,False,False,False,False,False,17.0,-0.029900789260864258,-0.029541395604610443,0.0,20.979867935180664,1.0,True,False,0.3766348659992218
EleutherAI/pythia-160m,The quick brown fox,0,416, R,False,False,False,False,False,False,446.0,-0.06260770559310913,-0.06261681020259857,0.0,30.962278366088867,1.0,True,False,0.2701759934425354
EleutherAI/pythia-160m,The quick brown fox,0,419, ha,False,False,False,False,False,True,6.0,-0.015476465225219727,-0.01480417512357235,0.0,20.028478622436523,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The quick brown fox,0,451,ial,False,False,False,False,False,False,27.0,-0.028716087341308594,-0.028485411778092384,0.0,20.678104400634766,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The quick brown fox,0,494,able,False,False,False,False,False,False,124.0,-0.07667195796966553,-0.07766909897327423,0.0,28.73361587524414,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The quick brown fox,0,495, 3,False,False,False,False,False,False,212.0,-0.0546107292175293,-0.0537293441593647,0.0,32.047786712646484,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The quick brown fox,0,528,ous,False,False,False,False,False,False,147.0,-0.059255242347717285,-0.05985217168927193,0.0,25.536718368530273,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The quick brown fox,0,598, up,False,False,False,False,False,False,51.0,-0.03940939903259277,-0.03884655982255936,0.0,23.296300888061523,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The quick brown fox,0,606,ang,False,False,False,False,False,False,13255.0,-0.12699943780899048,-0.1379310041666031,0.0,35.13545608520508,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The quick brown fox,0,609,are,False,False,False,False,False,False,6624.0,-0.10396677255630493,-0.11061784625053406,0.0,32.449771881103516,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The quick brown fox,0,684,ates,False,False,False,False,False,False,5143.0,-0.0978461503982544,-0.1040968969464302,0.0,30.86497688293457,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The quick brown fox,0,695,ric,False,False,False,False,False,False,13.0,-0.019620656967163086,-0.019246982410550117,0.0,19.92413330078125,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The quick brown fox,0,720,ject,True,False,False,True,True,True,1.0,0.028313875198364258,0.02655133418738842,4.382830619812012,12.617169380187988,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The quick brown fox,0,723,ings,True,False,False,True,True,True,1.0,0.009469032287597656,0.009036206640303135,1.1498565673828125,15.850143432617188,1.0,True,False,0.40382272005081177
